User_ID,Page_Viewed,Time_Spent_Seconds
User_1902,Homepage,60
User_2737,Cart Page,344
User_2372,Product Page,299
User_766,Checkout Page,347
User_3476,Category Page,230
User_3152,Category Page,90
User_1506,Cart Page,182
User_3309,Checkout Page,437
User_3313,Category Page,126
User_1350,Cart Page,319
User_3029,Checkout Page,385
User_686,Homepage,274
User_4154,Checkout Page,75
User_525,Product Page,508
User_3594,Product Page,204
User_589,Cart Page,306
User_571,Checkout Page,558
User_532,Category Page,255
User_994,Category Page,259
User_999,Checkout Page,501
User_1315,Category Page,366
User_2616,Homepage,350
User_1009,Homepage,60
User_3518,Category Page,227
User_1477,Homepage,528
User_198,Homepage,164
User_2482,Product Page,390
User_1039,Cart Page,537
User_4666,Homepage,258
User_1654,Cart Page,324
User_14,Checkout Page,339
User_3359,Cart Page,128
User_4535,Product Page,338
User_4177,Cart Page,102
User_3346,Cart Page,349
User_746,Homepage,279
User_451,Checkout Page,25
User_2559,Cart Page,366
User_3618,Category Page,229
User_507,Product Page,174
User_1280,Category Page,411
User_1156,Checkout Page,560
User_4944,Checkout Page,91
User_1481,Checkout Page,410
User_2322,Product Page,289
User_500,Checkout Page,531
User_874,Checkout Page,372
User_198,Category Page,116
User_1453,Product Page,359
User_4008,Homepage,121
User_1564,Homepage,545
User_3693,Cart Page,62
User_475,Checkout Page,470
User_3792,Homepage,577
User_230,Homepage,272
User_4260,Cart Page,471
User_3317,Category Page,12
User_853,Category Page,42
User_1788,Checkout Page,303
User_2189,Checkout Page,335
User_3110,Category Page,310
User_4393,Category Page,372
User_465,Cart Page,140
User_4075,Category Page,380
User_915,Category Page,523
User_2004,Checkout Page,552
User_4812,Checkout Page,481
User_1360,Cart Page,19
User_1929,Category Page,589
User_4254,Cart Page,92
User_4000,Checkout Page,34
User_3245,Cart Page,266
User_3985,Cart Page,500
User_566,Cart Page,249
User_3481,Cart Page,561
User_294,Product Page,518
User_4713,Cart Page,295
User_797,Checkout Page,119
User_2081,Checkout Page,497
User_2954,Checkout Page,279
User_4012,Category Page,559
User_3392,Cart Page,541
User_907,Cart Page,495
User_1899,Checkout Page,534
User_1793,Cart Page,393
User_145,Checkout Page,469
User_3423,Category Page,55
User_4193,Product Page,239
User_4868,Homepage,481
User_654,Checkout Page,452
User_4602,Category Page,507
User_565,Checkout Page,100
User_2057,Category Page,243
User_230,Product Page,396
User_1309,Product Page,310
User_1572,Homepage,249
User_3523,Checkout Page,62
User_3390,Product Page,489
User_3838,Category Page,249
User_2884,Cart Page,187
User_2826,Homepage,178
User_4890,Product Page,552
User_3350,Product Page,334
User_1692,Product Page,382
User_2616,Cart Page,325
User_3503,Category Page,234
User_477,Product Page,185
User_3309,Product Page,241
User_1243,Checkout Page,398
User_1729,Cart Page,534
User_3382,Checkout Page,406
User_1925,Homepage,440
User_4196,Category Page,573
User_2792,Cart Page,363
User_4939,Category Page,432
User_273,Product Page,407
User_3217,Cart Page,503
User_785,Product Page,414
User_4245,Product Page,355
User_4260,Homepage,383
User_4348,Checkout Page,322
User_375,Homepage,532
User_2459,Product Page,255
User_1205,Homepage,525
User_4851,Category Page,99
User_252,Homepage,444
User_1114,Category Page,254
User_3217,Homepage,98
User_2017,Homepage,545
User_1175,Category Page,585
User_2296,Homepage,319
User_4007,Cart Page,434
User_2241,Product Page,334
User_4283,Product Page,338
User_2236,Product Page,358
User_594,Category Page,34
User_2487,Homepage,128
User_3267,Checkout Page,450
User_514,Homepage,358
User_2062,Category Page,313
User_2786,Checkout Page,462
User_1,Homepage,264
User_455,Product Page,133
User_3022,Category Page,273
User_3096,Product Page,400
User_1523,Checkout Page,511
User_2542,Homepage,274
User_1035,Homepage,511
User_3358,Homepage,146
User_4752,Product Page,89
User_1817,Cart Page,328
User_272,Checkout Page,95
User_1115,Homepage,165
User_2273,Homepage,261
User_2801,Category Page,290
User_3099,Cart Page,536
User_2366,Product Page,436
User_3286,Category Page,35
User_3580,Category Page,261
User_571,Cart Page,574
User_3797,Cart Page,381
User_1109,Product Page,139
User_1707,Cart Page,210
User_4150,Checkout Page,129
User_4823,Category Page,412
User_1460,Checkout Page,577
User_2610,Checkout Page,149
User_3511,Product Page,478
User_229,Homepage,278
User_821,Homepage,252
User_703,Homepage,250
User_3585,Homepage,404
User_3608,Category Page,141
User_535,Cart Page,102
User_3055,Product Page,530
User_938,Cart Page,69
User_4652,Product Page,492
User_1965,Checkout Page,310
User_2286,Cart Page,238
User_3908,Category Page,587
User_3584,Product Page,348
User_539,Category Page,169
User_2073,Cart Page,179
User_4634,Product Page,238
User_4188,Homepage,251
User_2945,Category Page,85
User_3861,Product Page,510
User_2253,Cart Page,110
User_3293,Checkout Page,314
User_4781,Checkout Page,594
User_674,Product Page,103
User_2495,Checkout Page,483
User_2652,Homepage,123
User_243,Cart Page,592
User_4677,Checkout Page,535
User_4195,Cart Page,17
User_2415,Category Page,252
User_2542,Homepage,63
User_4606,Checkout Page,148
User_887,Category Page,110
User_2893,Cart Page,432
User_3653,Product Page,188
User_642,Homepage,279
User_1938,Homepage,65
User_3003,Checkout Page,267
User_4414,Checkout Page,155
User_2521,Category Page,545
User_1924,Cart Page,572
User_4898,Homepage,181
User_4580,Homepage,595
User_3812,Category Page,240
User_1368,Product Page,73
User_4818,Cart Page,124
User_4853,Product Page,80
User_2265,Product Page,346
User_667,Category Page,276
User_2064,Category Page,260
User_3501,Cart Page,222
User_3743,Product Page,501
User_1495,Product Page,43
User_3508,Product Page,506
User_4304,Product Page,257
User_3560,Category Page,311
User_4678,Product Page,554
User_3163,Homepage,83
User_1005,Homepage,425
User_3121,Homepage,543
User_1453,Cart Page,492
User_1727,Product Page,552
User_3362,Category Page,74
User_4907,Checkout Page,233
User_3251,Homepage,590
User_4792,Homepage,311
User_2520,Checkout Page,150
User_3472,Product Page,141
User_1612,Product Page,559
User_578,Homepage,472
User_1762,Homepage,349
User_2402,Category Page,518
User_2854,Checkout Page,387
User_3336,Product Page,379
User_2088,Cart Page,558
User_3740,Product Page,490
User_4207,Cart Page,495
User_1430,Category Page,394
User_4237,Product Page,481
User_4042,Cart Page,411
User_2614,Product Page,165
User_127,Product Page,514
User_727,Checkout Page,96
User_3352,Homepage,249
User_1000,Cart Page,23
User_3751,Homepage,315
User_805,Category Page,162
User_1434,Checkout Page,266
User_1253,Cart Page,466
User_4197,Homepage,299
User_3453,Cart Page,427
User_1476,Checkout Page,17
User_3768,Homepage,25
User_162,Category Page,239
User_4071,Product Page,172
User_513,Cart Page,305
User_4341,Checkout Page,550
User_3698,Product Page,598
User_4325,Cart Page,272
User_3713,Homepage,127
User_2807,Homepage,68
User_1188,Category Page,143
User_3922,Product Page,288
User_3995,Checkout Page,439
User_1439,Checkout Page,577
User_3323,Checkout Page,449
User_4633,Checkout Page,487
User_1938,Checkout Page,299
User_4784,Category Page,408
User_4880,Cart Page,354
User_1564,Checkout Page,462
User_2761,Homepage,432
User_65,Category Page,177
User_1257,Checkout Page,306
User_3103,Category Page,248
User_3905,Homepage,27
User_4351,Category Page,561
User_4150,Cart Page,419
User_4558,Homepage,173
User_3524,Homepage,525
User_3239,Category Page,204
User_3776,Cart Page,113
User_2734,Cart Page,78
User_3017,Cart Page,123
User_3881,Product Page,224
User_4822,Cart Page,379
User_1471,Checkout Page,354
User_888,Checkout Page,312
User_3414,Homepage,557
User_935,Cart Page,539
User_869,Product Page,514
User_2570,Cart Page,243
User_1886,Category Page,201
User_2143,Product Page,260
User_2783,Homepage,498
User_651,Homepage,568
User_2920,Product Page,350
User_1276,Cart Page,109
User_1653,Checkout Page,294
User_3549,Cart Page,406
User_775,Category Page,429
User_769,Cart Page,440
User_1614,Category Page,280
User_255,Product Page,398
User_4662,Product Page,550
User_3079,Cart Page,441
User_3310,Category Page,262
User_2453,Homepage,330
User_2864,Homepage,548
User_1791,Product Page,560
User_3921,Homepage,168
User_1590,Homepage,249
User_1100,Checkout Page,126
User_920,Checkout Page,460
User_341,Product Page,262
User_2526,Cart Page,41
User_2080,Cart Page,467
User_2686,Product Page,327
User_460,Checkout Page,566
User_1106,Category Page,55
User_1067,Homepage,280
User_1660,Product Page,261
User_1804,Cart Page,24
User_1093,Product Page,327
User_3764,Homepage,472
User_2653,Cart Page,237
User_4984,Category Page,525
User_4119,Cart Page,469
User_4906,Category Page,393
User_45,Cart Page,155
User_3345,Product Page,153
User_2229,Homepage,479
User_4523,Checkout Page,63
User_3069,Checkout Page,469
User_3106,Product Page,79
User_4795,Checkout Page,33
User_3413,Homepage,93
User_1605,Checkout Page,133
User_4580,Category Page,548
User_4725,Checkout Page,208
User_1930,Cart Page,417
User_2702,Cart Page,412
User_1415,Homepage,309
User_4557,Cart Page,459
User_4111,Product Page,560
User_1875,Cart Page,511
User_4015,Checkout Page,470
User_2228,Cart Page,94
User_220,Category Page,173
User_4492,Checkout Page,115
User_963,Product Page,294
User_2570,Product Page,192
User_4742,Category Page,555
User_837,Checkout Page,113
User_4782,Cart Page,522
User_2690,Homepage,517
User_37,Product Page,591
User_328,Cart Page,71
User_3352,Product Page,329
User_3868,Checkout Page,302
User_4325,Homepage,424
User_2122,Homepage,456
User_520,Homepage,586
User_2689,Checkout Page,28
User_3514,Homepage,422
User_4882,Category Page,398
User_3877,Cart Page,411
User_3233,Cart Page,166
User_4699,Homepage,501
User_3735,Homepage,66
User_769,Homepage,133
User_2297,Product Page,432
User_1659,Cart Page,482
User_438,Homepage,494
User_272,Homepage,204
User_3972,Product Page,514
User_2791,Checkout Page,458
User_2875,Checkout Page,513
User_1139,Homepage,230
User_1294,Category Page,234
User_1941,Cart Page,69
User_3152,Checkout Page,476
User_2166,Cart Page,594
User_85,Product Page,320
User_3367,Homepage,182
User_2675,Checkout Page,345
User_3208,Cart Page,348
User_3092,Cart Page,130
User_3780,Homepage,523
User_2929,Product Page,24
User_3505,Homepage,511
User_363,Homepage,58
User_4641,Cart Page,484
User_531,Homepage,336
User_3935,Checkout Page,230
User_1507,Checkout Page,129
User_433,Homepage,199
User_3827,Cart Page,453
User_2189,Product Page,289
User_1976,Cart Page,438
User_3304,Product Page,234
User_2370,Category Page,296
User_2668,Category Page,325
User_682,Category Page,56
User_1955,Homepage,210
User_3988,Product Page,470
User_2729,Homepage,551
User_4801,Homepage,182
User_721,Cart Page,441
User_3387,Cart Page,411
User_4571,Homepage,239
User_3976,Checkout Page,150
User_3647,Homepage,409
User_1866,Product Page,273
User_4748,Category Page,431
User_2768,Checkout Page,305
User_2776,Homepage,338
User_617,Checkout Page,198
User_26,Homepage,341
User_2984,Category Page,189
User_2686,Homepage,121
User_4735,Cart Page,202
User_1524,Product Page,284
User_3742,Checkout Page,578
User_4518,Product Page,476
User_1720,Checkout Page,39
User_2064,Checkout Page,268
User_3230,Homepage,457
User_2563,Homepage,53
User_805,Homepage,181
User_1104,Homepage,510
User_4174,Checkout Page,365
User_972,Product Page,506
User_907,Cart Page,378
User_3999,Homepage,463
User_4262,Checkout Page,190
User_4257,Checkout Page,122
User_4662,Checkout Page,267
User_4972,Cart Page,525
User_2307,Homepage,334
User_2749,Category Page,99
User_1454,Category Page,438
User_337,Cart Page,433
User_492,Homepage,538
User_3628,Cart Page,576
User_2436,Product Page,105
User_1655,Checkout Page,181
User_642,Product Page,253
User_3278,Homepage,461
User_501,Checkout Page,320
User_3098,Cart Page,34
User_4501,Checkout Page,108
User_1589,Checkout Page,64
User_2254,Cart Page,64
User_3082,Homepage,111
User_1529,Homepage,235
User_2921,Checkout Page,72
User_2828,Homepage,513
User_1823,Cart Page,353
User_1582,Product Page,354
User_2142,Product Page,110
User_25,Cart Page,261
User_1231,Cart Page,120
User_1108,Category Page,472
User_3700,Homepage,123
User_2181,Category Page,338
User_4201,Checkout Page,228
User_672,Product Page,362
User_3665,Homepage,20
User_4390,Checkout Page,398
User_2315,Homepage,331
User_1794,Product Page,105
User_1528,Product Page,326
User_2759,Category Page,183
User_879,Cart Page,454
User_3034,Category Page,282
User_4209,Cart Page,576
User_4294,Product Page,369
User_701,Checkout Page,312
User_2694,Cart Page,159
User_1317,Product Page,275
User_4432,Category Page,142
User_383,Category Page,152
User_377,Category Page,160
User_94,Category Page,53
User_2536,Checkout Page,407
User_156,Product Page,373
User_2910,Category Page,374
User_2026,Category Page,187
User_2951,Category Page,225
User_4532,Cart Page,226
User_2758,Cart Page,535
User_2718,Cart Page,198
User_4994,Product Page,341
User_2361,Homepage,245
User_3876,Checkout Page,128
User_1830,Homepage,280
User_1117,Category Page,366
User_3861,Checkout Page,425
User_3667,Checkout Page,129
User_1455,Homepage,60
User_2324,Product Page,580
User_2553,Checkout Page,228
User_1984,Checkout Page,550
User_2511,Checkout Page,118
User_3314,Product Page,298
User_4240,Homepage,475
User_4033,Checkout Page,522
User_3071,Checkout Page,293
User_830,Checkout Page,55
User_2571,Product Page,297
User_2232,Checkout Page,293
User_896,Homepage,461
User_4744,Homepage,473
User_3298,Checkout Page,32
User_4839,Cart Page,111
User_3680,Product Page,33
User_2418,Homepage,403
User_1794,Checkout Page,299
User_1095,Product Page,243
User_2439,Cart Page,528
User_315,Cart Page,527
User_1848,Homepage,565
User_215,Checkout Page,348
User_1034,Checkout Page,541
User_4539,Homepage,71
User_1807,Product Page,115
User_2349,Homepage,424
User_2274,Homepage,558
User_233,Category Page,193
User_4903,Checkout Page,96
User_1621,Homepage,135
User_3519,Homepage,331
User_2607,Cart Page,490
User_4149,Cart Page,434
User_4175,Cart Page,95
User_1317,Product Page,147
User_2722,Category Page,255
User_870,Product Page,549
User_3269,Cart Page,420
User_1827,Cart Page,306
User_3267,Product Page,389
User_4178,Homepage,364
User_2584,Checkout Page,169
User_1882,Homepage,241
User_4537,Cart Page,223
User_2582,Category Page,321
User_1765,Homepage,279
User_4339,Checkout Page,126
User_2435,Cart Page,103
User_2411,Checkout Page,195
User_3022,Category Page,125
User_2510,Checkout Page,217
User_695,Checkout Page,563
User_829,Category Page,106
User_386,Cart Page,547
User_3218,Category Page,534
User_1058,Homepage,430
User_935,Checkout Page,596
User_1812,Category Page,174
User_3587,Checkout Page,343
User_592,Homepage,222
User_1152,Product Page,161
User_4056,Cart Page,200
User_3602,Product Page,569
User_2408,Homepage,574
User_2395,Cart Page,210
User_1054,Category Page,159
User_807,Checkout Page,98
User_4167,Checkout Page,81
User_113,Category Page,421
User_216,Product Page,480
User_2868,Cart Page,66
User_806,Checkout Page,424
User_3148,Homepage,366
User_196,Checkout Page,592
User_2862,Cart Page,508
User_280,Homepage,254
User_1292,Homepage,509
User_901,Homepage,559
User_4792,Cart Page,241
User_2997,Checkout Page,212
User_2819,Homepage,87
User_94,Product Page,126
User_3598,Category Page,100
User_3309,Homepage,439
User_1418,Category Page,447
User_429,Cart Page,77
User_2247,Product Page,169
User_4964,Category Page,59
User_4337,Cart Page,550
User_853,Homepage,523
User_4152,Product Page,480
User_3005,Checkout Page,310
User_3974,Category Page,526
User_4103,Category Page,540
User_910,Cart Page,593
User_3299,Homepage,404
User_1323,Product Page,285
User_3621,Checkout Page,573
User_1714,Homepage,292
User_2268,Product Page,237
User_2953,Product Page,476
User_1150,Product Page,403
User_1928,Homepage,459
User_543,Cart Page,68
User_1012,Cart Page,92
User_4298,Checkout Page,563
User_2522,Cart Page,122
User_2099,Homepage,268
User_748,Category Page,394
User_482,Cart Page,274
User_2380,Homepage,441
User_3074,Checkout Page,154
User_196,Homepage,174
User_3920,Category Page,481
User_2517,Product Page,102
User_588,Category Page,248
User_2412,Checkout Page,428
User_652,Product Page,481
User_3018,Homepage,17
User_4138,Category Page,281
User_4485,Checkout Page,56
User_3875,Homepage,82
User_3247,Cart Page,362
User_2611,Checkout Page,223
User_1852,Checkout Page,33
User_218,Cart Page,279
User_2650,Cart Page,256
User_1148,Homepage,305
User_4012,Checkout Page,239
User_3948,Category Page,497
User_1907,Cart Page,111
User_2946,Cart Page,459
User_3707,Checkout Page,254
User_3808,Product Page,459
User_3484,Cart Page,159
User_489,Product Page,284
User_670,Product Page,231
User_2386,Checkout Page,132
User_1163,Category Page,54
User_4296,Checkout Page,219
User_1417,Cart Page,501
User_4384,Product Page,46
User_2044,Product Page,145
User_946,Cart Page,211
User_3546,Homepage,564
User_3948,Homepage,237
User_2890,Cart Page,51
User_590,Category Page,94
User_36,Checkout Page,238
User_3273,Homepage,467
User_3439,Checkout Page,370
User_1580,Category Page,490
User_1812,Checkout Page,200
User_774,Cart Page,548
User_3258,Homepage,81
User_1269,Homepage,438
User_4275,Product Page,68
User_2118,Checkout Page,333
User_1829,Homepage,582
User_1378,Product Page,430
User_3404,Product Page,508
User_3775,Homepage,394
User_2067,Homepage,75
User_3919,Cart Page,520
User_2413,Product Page,553
User_1852,Category Page,573
User_2775,Product Page,100
User_1269,Checkout Page,98
User_1534,Cart Page,28
User_1722,Homepage,354
User_3528,Homepage,512
User_3679,Category Page,211
User_4275,Homepage,240
User_3297,Checkout Page,427
User_3740,Category Page,114
User_2233,Checkout Page,408
User_3497,Checkout Page,115
User_809,Homepage,240
User_1073,Product Page,15
User_2003,Checkout Page,115
User_1693,Checkout Page,418
User_2753,Product Page,120
User_3486,Cart Page,524
User_3534,Category Page,302
User_804,Product Page,26
User_4823,Checkout Page,388
User_27,Cart Page,516
User_456,Cart Page,273
User_727,Cart Page,519
User_4630,Cart Page,414
User_2177,Product Page,508
User_321,Checkout Page,332
User_1109,Homepage,129
User_401,Checkout Page,422
User_189,Product Page,220
User_1922,Homepage,249
User_4923,Product Page,331
User_3070,Homepage,286
User_2606,Product Page,193
User_3559,Category Page,274
User_2988,Homepage,591
User_4729,Category Page,533
User_4102,Cart Page,265
User_3202,Checkout Page,499
User_2195,Category Page,194
User_1009,Homepage,74
User_3285,Cart Page,43
User_4020,Checkout Page,234
User_1431,Checkout Page,103
User_169,Cart Page,476
User_2998,Homepage,254
User_2580,Product Page,256
User_1159,Product Page,48
User_848,Checkout Page,260
User_181,Category Page,54
User_1197,Cart Page,276
User_2,Category Page,247
User_788,Product Page,485
User_4985,Homepage,360
User_3899,Homepage,568
User_1766,Category Page,137
User_1976,Cart Page,235
User_2931,Product Page,511
User_2589,Homepage,80
User_3685,Cart Page,235
User_344,Product Page,532
User_451,Checkout Page,250
User_1423,Product Page,228
User_4149,Category Page,276
User_4576,Category Page,546
User_1741,Homepage,517
User_4817,Checkout Page,51
User_1383,Checkout Page,194
User_3032,Cart Page,390
User_973,Product Page,78
User_4649,Cart Page,578
User_2875,Homepage,93
User_1306,Homepage,540
User_2036,Category Page,525
User_533,Product Page,185
User_362,Cart Page,427
User_1472,Checkout Page,528
User_4736,Category Page,599
User_4015,Cart Page,196
User_4784,Product Page,583
User_4381,Checkout Page,442
User_4066,Homepage,273
User_2875,Checkout Page,332
User_3471,Product Page,373
User_4831,Cart Page,392
User_2816,Homepage,210
User_3850,Product Page,157
User_3788,Category Page,381
User_4807,Category Page,292
User_2295,Cart Page,573
User_2304,Homepage,282
User_2935,Cart Page,195
User_137,Product Page,461
User_582,Cart Page,62
User_338,Product Page,489
User_3169,Homepage,327
User_4971,Cart Page,469
User_3385,Category Page,450
User_1150,Homepage,325
User_1579,Cart Page,115
User_4778,Cart Page,143
User_2583,Product Page,529
User_49,Checkout Page,28
User_4161,Checkout Page,503
User_1242,Cart Page,13
User_466,Cart Page,509
User_3369,Product Page,572
User_4106,Homepage,11
User_381,Category Page,71
User_4657,Homepage,562
User_2383,Checkout Page,263
User_1768,Homepage,230
User_4472,Checkout Page,379
User_1346,Category Page,258
User_4736,Category Page,388
User_3416,Homepage,169
User_4550,Category Page,108
User_2495,Checkout Page,195
User_999,Homepage,187
User_3678,Category Page,431
User_4364,Checkout Page,59
User_1034,Homepage,301
User_1014,Product Page,206
User_1249,Checkout Page,558
User_3093,Category Page,518
User_780,Category Page,112
User_534,Homepage,278
User_4601,Product Page,266
User_3380,Product Page,444
User_3318,Checkout Page,398
User_3070,Checkout Page,32
User_3822,Category Page,432
User_2708,Homepage,314
User_212,Checkout Page,291
User_2412,Homepage,331
User_3104,Checkout Page,69
User_2462,Category Page,270
User_4927,Checkout Page,587
User_4485,Cart Page,57
User_4344,Cart Page,60
User_2455,Category Page,76
User_4922,Category Page,239
User_4581,Product Page,26
User_1402,Category Page,145
User_1111,Category Page,19
User_2884,Cart Page,461
User_271,Homepage,195
User_3997,Homepage,541
User_2392,Category Page,353
User_2704,Homepage,148
User_2513,Category Page,452
User_1969,Category Page,291
User_3432,Product Page,414
User_875,Checkout Page,37
User_4883,Cart Page,298
User_3492,Category Page,192
User_2301,Product Page,226
User_3447,Cart Page,482
User_60,Checkout Page,179
User_1054,Checkout Page,287
User_2906,Checkout Page,99
User_1628,Checkout Page,88
User_3064,Homepage,53
User_1299,Cart Page,352
User_2743,Cart Page,309
User_1186,Category Page,547
User_2357,Category Page,21
User_3066,Cart Page,13
User_1830,Checkout Page,220
User_2494,Homepage,217
User_1053,Category Page,339
User_3504,Category Page,475
User_1862,Homepage,17
User_4272,Product Page,503
User_1399,Category Page,375
User_900,Product Page,580
User_656,Category Page,571
User_2880,Product Page,516
User_1143,Homepage,375
User_500,Category Page,163
User_1350,Homepage,405
User_1180,Checkout Page,377
User_2162,Checkout Page,148
User_1905,Category Page,537
User_730,Checkout Page,84
User_4796,Cart Page,24
User_748,Cart Page,111
User_4029,Homepage,576
User_884,Product Page,154
User_2498,Product Page,251
User_4978,Product Page,225
User_4247,Checkout Page,298
User_2586,Product Page,64
User_3603,Checkout Page,267
User_3927,Cart Page,399
User_1501,Category Page,324
User_2811,Product Page,209
User_2840,Checkout Page,92
User_1993,Category Page,17
User_3453,Homepage,501
User_301,Homepage,25
User_4070,Product Page,92
User_2383,Checkout Page,475
User_3150,Checkout Page,560
User_2250,Category Page,498
User_1674,Product Page,448
User_1805,Checkout Page,110
User_2802,Checkout Page,563
User_4660,Product Page,104
User_1289,Checkout Page,488
User_100,Homepage,270
User_607,Cart Page,343
User_4337,Checkout Page,193
User_4816,Checkout Page,550
User_995,Category Page,316
User_2880,Homepage,463
User_3246,Cart Page,230
User_873,Checkout Page,62
User_3902,Homepage,262
User_1776,Checkout Page,65
User_3366,Category Page,119
User_2438,Category Page,232
User_3683,Homepage,528
User_4449,Checkout Page,142
User_1906,Category Page,560
User_1433,Cart Page,455
User_3159,Cart Page,384
User_725,Checkout Page,534
User_838,Cart Page,292
User_4039,Product Page,58
User_1687,Category Page,331
User_3157,Checkout Page,257
User_2859,Product Page,596
User_4245,Homepage,182
User_357,Category Page,240
User_810,Cart Page,231
User_1142,Category Page,48
User_1585,Homepage,571
User_1457,Cart Page,151
User_1338,Checkout Page,205
User_3224,Homepage,559
User_1357,Product Page,272
User_2225,Cart Page,134
User_4315,Homepage,250
User_1816,Category Page,482
User_2935,Cart Page,512
User_4828,Product Page,577
User_2070,Product Page,115
User_920,Checkout Page,452
User_116,Product Page,260
User_3639,Category Page,433
User_3311,Product Page,280
User_4703,Cart Page,111
User_3504,Cart Page,388
User_401,Cart Page,301
User_835,Cart Page,585
User_516,Product Page,313
User_319,Checkout Page,37
User_4394,Cart Page,395
User_2743,Cart Page,489
User_132,Category Page,249
User_1986,Homepage,158
User_3825,Category Page,542
User_417,Category Page,340
User_1313,Homepage,411
User_777,Product Page,309
User_3275,Checkout Page,271
User_4428,Homepage,303
User_1547,Category Page,356
User_1237,Product Page,404
User_1421,Checkout Page,102
User_3133,Product Page,527
User_657,Category Page,364
User_4193,Homepage,399
User_143,Homepage,67
User_3318,Checkout Page,211
User_4302,Homepage,547
User_1627,Cart Page,154
User_2381,Product Page,425
User_4875,Product Page,103
User_2703,Checkout Page,323
User_1363,Checkout Page,361
User_2225,Homepage,45
User_4848,Homepage,19
User_3489,Homepage,270
User_886,Category Page,438
User_2988,Cart Page,316
User_3156,Homepage,104
User_3180,Checkout Page,497
User_2820,Checkout Page,309
User_2618,Category Page,390
User_3198,Cart Page,412
User_1549,Category Page,483
User_1736,Homepage,244
User_2699,Cart Page,101
User_4024,Checkout Page,107
User_2210,Homepage,33
User_1829,Homepage,50
User_1300,Homepage,262
User_1518,Category Page,439
User_1,Homepage,139
User_4077,Checkout Page,66
User_4240,Homepage,318
User_1720,Product Page,35
User_2346,Product Page,279
User_42,Product Page,203
User_4611,Cart Page,66
User_4735,Checkout Page,198
User_2386,Product Page,282
User_46,Category Page,171
User_2153,Checkout Page,397
User_1465,Product Page,156
User_1157,Category Page,222
User_37,Product Page,562
User_1869,Cart Page,364
User_2059,Category Page,488
User_2803,Category Page,451
User_1974,Product Page,247
User_817,Homepage,393
User_3686,Homepage,127
User_1949,Cart Page,95
User_1892,Checkout Page,32
User_1315,Product Page,71
User_2112,Product Page,308
User_1198,Category Page,474
User_3823,Cart Page,82
User_4550,Product Page,187
User_4038,Cart Page,566
User_3424,Checkout Page,245
User_1424,Category Page,82
User_3715,Checkout Page,261
User_4045,Category Page,32
User_2065,Cart Page,97
User_4268,Checkout Page,334
User_913,Cart Page,433
User_1448,Cart Page,293
User_3185,Category Page,396
User_3089,Category Page,373
User_1361,Product Page,477
User_3114,Cart Page,161
User_939,Homepage,385
User_97,Homepage,303
User_249,Homepage,373
User_2675,Category Page,328
User_930,Category Page,149
User_512,Product Page,154
User_1346,Checkout Page,265
User_3576,Cart Page,185
User_3636,Checkout Page,587
User_1165,Product Page,385
User_754,Homepage,168
User_2468,Homepage,188
User_1710,Product Page,227
User_1558,Cart Page,387
User_3998,Product Page,429
User_4990,Homepage,502
User_2319,Cart Page,149
User_3958,Product Page,134
User_1652,Cart Page,172
User_4218,Homepage,359
User_4759,Product Page,452
User_281,Homepage,343
User_3879,Product Page,262
User_357,Category Page,445
User_2351,Cart Page,152
User_961,Checkout Page,426
User_4208,Category Page,162
User_4087,Product Page,266
User_4142,Cart Page,328
User_610,Category Page,36
User_3841,Homepage,211
User_1245,Product Page,467
User_3857,Cart Page,364
User_2215,Checkout Page,368
User_3689,Checkout Page,439
User_168,Homepage,401
User_2305,Checkout Page,237
User_3855,Category Page,459
User_2606,Cart Page,518
User_4911,Product Page,240
User_2365,Product Page,583
User_3408,Homepage,201
User_1561,Checkout Page,107
User_1616,Category Page,537
User_3146,Checkout Page,359
User_211,Category Page,419
User_4688,Homepage,590
User_2605,Homepage,75
User_1267,Product Page,510
User_3193,Product Page,87
User_994,Category Page,417
User_4438,Product Page,425
User_4319,Cart Page,429
User_1089,Checkout Page,62
User_565,Checkout Page,336
User_3165,Checkout Page,473
User_1623,Product Page,125
User_837,Checkout Page,487
User_1381,Category Page,404
User_599,Checkout Page,422
User_3946,Checkout Page,83
User_45,Homepage,532
User_210,Cart Page,293
User_3918,Homepage,295
User_2377,Homepage,372
User_2982,Checkout Page,410
User_1857,Cart Page,440
User_448,Product Page,140
User_789,Cart Page,444
User_458,Category Page,178
User_3094,Category Page,471
User_4655,Product Page,348
User_4985,Cart Page,273
User_3126,Product Page,274
User_299,Cart Page,588
User_3223,Category Page,320
User_3507,Checkout Page,111
User_3958,Checkout Page,389
User_630,Homepage,281
User_1164,Product Page,51
User_4909,Cart Page,158
User_3943,Homepage,598
User_3784,Homepage,333
User_4028,Homepage,402
User_2194,Homepage,208
User_965,Product Page,337
User_3447,Cart Page,62
User_1791,Category Page,458
User_674,Homepage,546
User_4494,Homepage,419
User_2427,Checkout Page,523
User_2188,Product Page,233
User_1474,Checkout Page,405
User_3486,Checkout Page,418
User_949,Checkout Page,354
User_934,Checkout Page,415
User_1739,Product Page,404
User_3663,Cart Page,473
User_1377,Homepage,274
User_4157,Checkout Page,531
User_4573,Homepage,382
User_2773,Product Page,388
User_345,Cart Page,180
User_776,Checkout Page,537
User_1479,Product Page,329
User_1317,Homepage,296
User_1836,Homepage,410
User_4,Category Page,287
User_3191,Homepage,566
User_1896,Checkout Page,145
User_928,Cart Page,220
